1192,plos.org,6.6.4
1193,espncricinfo.com,n/a
1194,badoo.com,OK
1195,tabor.ru,OK
1196,ynet.co.il,OK
1197,igamecj.com,N/A
1198,indiamart.com,OK
1199,ucla.edu,OK
1200,acesso.gov.br,N/A
1201,divar.ir,OK
1202,ltwebstatic.com,n/a
1203,xhamster2.com,OK
1204,bx-msedge.net,N/A
1205,nintendo.com,OK
1206,argos.co.uk,OK
1207,xhaccess.com,OK
1208,gazzetta.it,OK
1209,google.es,OK
1210,konami.net,N/A
1211,xhamster43.desi,OK
1212,su89-cdn.net,WP
1213,hln.be,n/a
1214,fanfiction.net,n/a
1215,sportybet.com,n/a
1216,ipredictive.com,N/A
1217,makemytrip.com,n/a
1218,cdiscount.com,OK
1219,va.gov,OK
1220,tgju.org,OK
1221,donmai.us,n/a
1222,rfihub.com,N/A
1223,ladepeche.fr,OK
1224,eepurl.com,OK
1225,ddns.net,n/a
1226,txnhh.com,OK
1227,actu.fr,OK
1228,idealista.com,n/a
1229,phncdn.com,N/A
1230,redtube.com,n/a
1231,bytedns1.com,N/A
1232,upenn.edu,OK
1233,livedoor.com,OK
1234,nkryu17dc.com,N/A
1235,snackvideo.in,N/A
1236,namu.wiki,n/a
1237,macys.com,n/a
1238,zdnet.com,OK
1239,xhamster19.com,OK
1240,merkur.de,OK
1241,donga.com,OK
1242,jd.com,OK
1243,icanhazip.com,OK
1244,lc.chat,OK
1245,fetlife.com,n/a
1246,nexthink.cloud,N/A
1247,hotpepper.jp,OK
1248,milliyet.com.tr,OK
1249,myntra.com,n/a
1250,excite.co.jp,OK
1251,google.co.in,OK
1252,wetter.com,OK
1253,eu.com,OK
1254,emag.ro,OK
1255,wcdnga.com,N/A
1256,innovid.com,OK
1257,mbga.jp,OK
1258,deezer.com,OK
1259,akismet.com,WP
1260,calculator.net,OK
1261,cricbuzz.com,OK
1262,sport.es,OK
1263,noodlemagazine.com,n/a
1264,tvn24.pl,n/a
1265,bilibili.tv,OK
1266,autotrader.co.uk,OK
1267,turkiye.gov.tr,OK
1268,dantri.com.vn,OK
1269,xnxx-cdn.com,n/a
1270,funpay.com,OK
1271,avira.com,n/a
1272,subito.it,n/a
1273,ap4r.com,N/A
1274,apigee.net,N/A
1275,dcinside.com,OK
1276,bmj.com,n/a
1277,riotcdn.net,N/A
1278,beget.ru,OK
1279,service-now.com,n/a
1280,meteofrance.com,OK
1281,torob.com,n/a
1282,mydramalist.com,OK
1283,nesine.com,OK
1284,marketwatch.com,n/a
1285,russianfood.com,OK
1286,jusbrasil.com.br,n/a
1287,abovedomains.com,OK
1288,dlsite.com,n/a
1289,onlinepbx.ru,OK
1290,cam4.com,OK
1291,moengage.com,n/a
1292,armgs.team,n/a
1293,thisvid.com,OK
1294,metropoles.com,WP
1295,youjizz.com,OK
1296,dw.com,OK
1297,sweb.ru,OK
1298,magazineluiza.com.br,n/a
1299,fdown.net,n/a
1300,videy.co,n/a
1301,oneindia.com,n/a
1302,aternos.org,n/a
1303,microsoftpersonalcontent.com,N/A
1304,newyorker.com,OK
1305,mangabuff.ru,n/a
1306,obqj2.com,n/a
1307,cloudflareclient.com,n/a
1308,varzesh3.com,OK
1309,jagran.com,WP
1310,amazon.eg,OK
1311,digitaloceanspaces.com,OK
1312,e621.net,n/a
1313,gst.gov.in,n/a
1314,aznude.com,OK
1315,novinky.cz,OK
1316,imhentai.xxx,OK
1317,jstor.org,OK
1318,hianime.to,OK
1319,cardgames.io,OK
1320,iporntv.net,n/a
1321,miro.com,OK
1322,hitomi.la,OK
1323,haberler.com,OK
1324,hik-connect.com,N/A
1325,woxh.world,OK
1326,worldfcdn2.com,N/A
1327,xhopen.com,OK
1328,litnet.com,n/a
1329,imagefap.com,OK
1330,pornhat.com,OK
1331,e-hentai.org,n/a
1332,xxxbp.tv,OK
1333,xnxx.tv,OK
1334,ixxx.com,OK
1335,xvv1deos.com,OK
1336,missav.ws,n/a
1337,asuracomic.net,OK
1338,jalan.net,n/a
1339,rule34video.com,n/a
1340,superporn.com,OK
1341,ntppool.org,n/a
1342,midilibre.fr,OK
1343,sotwe.com,n/a
1344,dagbladet.no,OK
1345,weathernews.jp,OK
1346,xhamster1.desi,OK
1347,boardgamearena.com,OK
1348,sexvid.xxx,OK
1349,pornhub.org,n/a
1350,oecd.org,n/a
1351,justdial.com,n/a
1352,jable.tv,n/a
1353,google.ru,OK
1354,smi2.net,OK
1355,statuspage.io,n/a
1356,incometax.gov.in,N/A
1357,xvideos-cdn.com,n/a
1358,xnxx.health,OK
1359,akamaitechnologies.com,N/A
1360,bookmyshow.com,n/a
1361,oricon.co.jp,OK
1362,tenki.jp,n/a
1363,18comic.vip,n/a
1364,1mg.com,OK
1365,squarespacedns.com,N/A
1366,mangabuddy.com,OK
1367,nikkansports.com,OK
1368,index.hr,OK
1369,cloud.com,OK
1370,xnxx-arabic.com,OK
1371,ukdevilz.com,n/a
1372,uidai.gov.in,N/A
1373,ilmeteo.it,OK
1374,xnxx.es,OK
1375,bt.co,N/A
1376,fapello.com,n/a
1377,24h.com.vn,OK
1378,akamaitech.net,N/A
1379,fmkorea.com,n/a
1380,cdek.ru,n/a
1381,irs.gov,OK
1382,us.com,OK
1383,sozcu.com.tr,OK
1384,porno365.bike,n/a
1385,syosetu.com,n/a
1386,game8.jp,OK
1387,idealista.it,n/a
1388,suumo.jp,WP
1389,iltalehti.fi,OK
1390,youm7.com,OK
1391,mediaexpert.pl,n/a
1392,protothema.gr,OK
1393,navitime.co.jp,n/a
1394,domainmarket.com,n/a
1395,bato.to,OK
1396,hdporncomics.com,n/a
1397,cityheaven.net,n/a
1398,carsensor.net,OK
1399,khabaronline.ir,OK
1400,purepeople.com,OK
1401,otomoto.pl,n/a
1402,dkitrxmdwoqruvsi.net,N/A
1403,beboo.ru,OK
1404,virginmedia.com,OK
1405,apple-cloudkit.com,n/a
1406,zozo.jp,n/a
1407,amt3.com,n/a
1408,jutarnji.hr,OK
1409,hollywoodbets.net,n/a
1410,ficbook.net,n/a
1411,karnataka.gov.in,n/a
1412,leroymerlin.fr,n/a
1413,gelbooru.com,OK
1414,blic.rs,WP
1415,tori.fi,OK
1416,ssl.com,6.5.7
1417,betway.co.za,OK
1418,ssstik.io,OK
1419,inven.co.kr,OK
1420,vice.com,6.8.3
1421,3bmeteo.com,OK
1422,ekstrabladet.dk,OK
1423,pluto.tv,OK
1424,gamewith.jp,OK
1425,snaptik.app,OK
1426,luxuretv.com,n/a
1427,mat6tube.com,OK
1428,namasha.com,OK
1429,manoramaonline.com,OK
1430,filmweb.pl,OK
1431,sun.com,OK
1432,sex-studentki.team,OK
1433,9animetv.to,OK
1434,eltiempo.es,OK
1435,programme-tv.net,n/a
1436,fuq.com,OK
1437,xbato.com,OK
1438,aniwatchtv.to,OK
1439,motherless.com,OK
1440,liteapks.com,WP
1441,tokyomotion.net,OK
1442,pussyspace.com,n/a
1443,eenadu.net,n/a
1444,cmoa.jp,N/A
1445,myreadingmanga.info,n/a
1446,trustarc.com,n/a
1447,kooora.com,OK
1448,expo2025.or.jp,N/A
1449,mangago.me,n/a
1450,sxyprn.com,n/a
1451,buydomains.com,n/a
1452,testbook.com,OK
1453,sondakika.com,OK
1454,jut.su,OK
1455,xvideos2.com,OK
1456,porn300.com,OK
1457,kompoz2.com,OK
1458,superhosting.bg,OK
1459,shopifysvc.com,N/A
1460,fantia.jp,OK
1461,xvideos.es,OK
1462,prokerala.com,OK
1463,xvideos3.com,OK
1464,xhspot.com,OK
1465,case-battle.life,OK
1466,redwap.sex,OK
1467,69shuba.com,n/a
1468,fastdl.app,OK
1469,footprintdns.com,N/A
1470,ertelecom.ru,OK
1471,njuskalo.hr,OK
1472,bato.si,OK
1473,hdtube.porn,OK
1474,novelbin.com,OK
1475,bt.dk,OK
1476,serviporno.com,OK
1477,exhentai.org,n/a
1478,xhcopy.life,OK
1479,missav.live,n/a
1480,livehindustan.com,OK
1481,banvenez.com,N/A
1482,missav123.com,n/a
1483,toyhou.se,n/a
1484,komiku.org,OK
1485,nya2.com,OK
1486,hanime1.me,n/a
1487,messenger.com,OK
1488,supjav.com,n/a
1489,sssinstagram.com,n/a
1490,carwale.com,n/a
1491,qorno.com,OK
1492,missav.ai,n/a
1493,ptt.cc,n/a
1494,ifilo.net,OK
1495,rokna.net,OK
1496,moviebox.ph,OK
1497,property24.com,OK
1498,ninisite.com,n/a
1499,uci.edu,n/a
1500,wnacg.com,OK
